text,label
Dropped off a big box of doggy treats and played with the kitties.,1
This place is amazing staffs great and caring,1
Great place for boarding your pet,1
"Overpriced, dirty, and a confusing card system instead of coins or tokens. Prepare to drop a buck for the privilege of using their mildew scented machines. 0/10 would not recommend.",1
"Good service, cheap price and good experience",1
"Vermont State Car Inspection, gas station and car repairs.",1
I haven't been there in years but remembering is good enough for me.,1
You cannot love  or  but not love I don't Dunkin Donuts......,1
Frolf,1
Is my order done 🙂,1
Valerie is a talented graphic artist with great communication skills.,1
I wish more people would adopt....Please adopt !!!,1
Rubber baby buggy bumpers...,1
pretty useless,1
"I wasn't actually at the boat ramp. I was at Kilowatt Park South. There are 3 separate areas to Kilowatt Park ~ the boat ramp, the South Park, which has lots of parking, huge fields, river access, picnic tables & some trails, and lastly, the North Park & Picnic area, which is by far my favorite, with it expanse of rolling terrain, several trails, plenty of table & benches, water access and lots of shade trees. We go every chance we get!",1
"Worst place to buy used auto parts , would leave my car broken and wait for shipping or go to Brandon auto before I go here",1
Carparts!!,1
City Band rehearsals Thursday evenings 7-9; concerts Sundays in Main Street Park 7-8:30,1
Hardware store,1
"You need something fixed on your car, truck, van, suv? Yeah we do that! Need to buy a vehicle? Yeah we do that! Need your transmission fixed? Of course we're still the best at that!",1
Do not shop Barry's all you receive is harrasment over nothing they don't Honor services and it's all smoke and mirrors! Over priced cars don't recommend!,1
Not a very sterile place I've had friends get infections from that place,1
Great for heroin addicts and muggers. Do not enter alone,1
"My father works here. I personally know that the people here are hard workers and get the job done and done right. Best place to get any problems fixed with your car. Fyi, help is wanted lol",1
Rude rude rude employees,1
"well as an ex employee ill give you the Real story.
the gas has to be returned on how you left with it.
if its half  u return with half. DO NOT call they will ask you for all kinds of info & try to get credit card info. just walk in.
(Storage) just put in furniture & stuff you don't care about. NEVER put Boxes of momentos & Family pics because if you fall behind payment they can & will Auction it off. Truck are old & junky.",1
"They have a great library and that's ALL these cheap scumbags got, VT is the WORST state in student grants and the payment line doesn't always work right so your payments R late on purpose.  Go to hell vermont!",1
"Very poor management at all of the Dunkin Donuts in the Rutland area. They need to replace the main Manager, she is worthless",1
Wish we could have played the course but it looked wicked.,1
"Nature, hiking,  biking, water sports, we have it all. Come hither.",1
Ran by a racist mofo named Doug Sinclair.,1
See Mike tell him Joe and Lisa sent you,1
Worst customer service and over selling,1
Accidents happen,1
Stupid event,1
Help is buy our house lots help,1
Ive been by the service center and I like service professionals in general,1
The Spiral Press is permanently closed.,1
Never went there to eat,1
Avoid this place like the plague.  Heaven help you if anything ever happens to your boat because of their neglect. They will reply with nothing it their fault. Read your contract.  Leave us alone.  Their manager will relentlessly text and message you if you dare to leave a bad review.  Not how anyone should be treated.,1
Weather,1
Better than no job at all.,1
I work there,1
I like ice cream it's an awesome,1
The gentleman that works here is competely ridiculous!,1
100% OFFICIAL,1
They have no help that gives a dam..,1
Ugh,1
Snobby owners..,1
Gas prices and rewards program,1
👍,1
Awful company that doesn't know what they're doing,1
HIRING NOW!!! APPLY,1
Can't find the geocache,1
Rest In Powder Jake Burton Carpenter ❄️ 🏂❄️🏂❄️🏂❄️🏂❄️,1
Cascade,1
Needed gas,1
"Although I didn't have work done here, I did work with Mark & his crew over the past month to bring them some awesome employee benefits. While I was working with them I was very impressed by the care and skill they brought to every vehicle they worked on. They're super careful about how they work and very specific to make sure the details are done correctly. I definitely recommend them if you're ever in need.",1
